Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.21000000E+000  0.10000000E+001 -0.95904515E+000 -0.90417501E-001  0.96329795E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19553255E+003  0.96004043E+000  0.39959569E-001  0.10000000E+001  0.92008086E+000
  0.21250000E+000  0.10000000E+001 -0.88906626E+000  0.36879669E+000  0.96252263E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19553161E+003  0.95915780E+000  0.40842197E-001  0.10000000E+001  0.91831561E+000
  0.21500000E+000  0.10000000E+001 -0.61264494E+000  0.74060863E+000  0.96116334E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19553067E+003  0.95826466E+000  0.41735344E-001  0.10000000E+001  0.91652931E+000
  0.21750000E+000  0.10000000E+001 -0.19599163E+000  0.93949696E+000  0.95972249E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19552973E+003  0.95736250E+000  0.42637500E-001  0.10000000E+001  0.91472500E+000
  0.22000000E+000  0.10000000E+001  0.26400598E+000  0.92164350E+000  0.95871054E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19552880E+003  0.95645294E+000  0.43547061E-001  0.10000000E+001  0.91290588E+000
  0.22250000E+000  0.10000000E+001  0.66259573E+000  0.69244073E+000  0.95838785E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19552787E+003  0.95553698E+000  0.44463023E-001  0.10000000E+001  0.91107395E+000
  0.22500000E+000  0.10000000E+001  0.90917369E+000  0.30396976E+000  0.95864197E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19552694E+003  0.95461460E+000  0.45385400E-001  0.10000000E+001  0.90922920E+000
  0.22750000E+000  0.10000000E+001  0.94637498E+000 -0.15548108E+000  0.95906203E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19552601E+003  0.95368489E+000  0.46315106E-001  0.10000000E+001  0.90736979E+000
  0.23000000E+000  0.10000000E+001  0.76418981E+000 -0.57967310E+000  0.95916994E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19552508E+003  0.95274667E+000  0.47253328E-001  0.10000000E+001  0.90549334E+000
  0.23250000E+000  0.10000000E+001  0.40452647E+000 -0.86915917E+000  0.95868625E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19552416E+003  0.95179926E+000  0.48200737E-001  0.10000000E+001  0.90359853E+000
  0.23500000E+000  0.10000000E+001 -0.48017773E-001 -0.95648308E+000  0.95768762E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19552324E+003  0.95084302E+000  0.49156980E-001  0.10000000E+001  0.90168604E+000
  0.23750000E+000  0.10000000E+001 -0.48774763E+000 -0.82287841E+000  0.95657024E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19552232E+003  0.94987925E+000  0.50120746E-001  0.10000000E+001  0.89975851E+000
  0.24000000E+000  0.10000000E+001 -0.81405131E+000 -0.50095074E+000  0.95584056E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19552140E+003  0.94890965E+000  0.51090351E-001  0.10000000E+001  0.89781930E+000
