Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.23000000E+000  0.31945639E+002  0.22978093E-001 -0.21811020E-001  0.31681435E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30822031E+003  0.31077802E+001  0.28837859E+002  0.31945639E+002 -0.25730079E+002
  0.23250000E+000  0.31945133E+002  0.10149870E-001 -0.30201419E-001  0.31861349E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30817933E+003  0.31275845E+001  0.28817549E+002  0.31945133E+002 -0.25689964E+002
  0.23500000E+000  0.31944632E+002 -0.51257343E-002 -0.31573883E-001  0.31987236E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30816558E+003  0.31474915E+001  0.28797140E+002  0.31944632E+002 -0.25649648E+002
  0.23750000E+000  0.31944132E+002 -0.19207653E-001 -0.25614002E-001  0.32015794E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30815969E+003  0.31674856E+001  0.28776647E+002  0.31944132E+002 -0.25609161E+002
  0.24000000E+000  0.31943637E+002 -0.28824786E-001 -0.13796163E-001  0.31956258E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30814156E+003  0.31875453E+001  0.28756091E+002  0.31943637E+002 -0.25568546E+002
  0.24250000E+000  0.31943146E+002 -0.31861408E-001  0.11200646E-002  0.31881089E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30811700E+003  0.32076526E+001  0.28735494E+002  0.31943146E+002 -0.25527841E+002
  0.24500000E+000  0.31942661E+002 -0.27687184E-001  0.15812558E-001  0.31884434E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30810145E+003  0.32277919E+001  0.28714870E+002  0.31942661E+002 -0.25487078E+002
  0.24750000E+000  0.31942183E+002 -0.17161134E-001  0.27035855E-001  0.32022523E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30808461E+003  0.32479446E+001  0.28694239E+002  0.31942183E+002 -0.25446294E+002
  0.25000000E+000  0.31941700E+002 -0.25095083E-002  0.32180812E-001  0.32278511E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30805567E+003  0.32680909E+001  0.28673609E+002  0.31941700E+002 -0.25405518E+002
  0.25250000E+000  0.31941207E+002  0.12978063E-001  0.29879456E-001  0.32576249E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30800697E+003  0.32882200E+001  0.28652987E+002  0.31941207E+002 -0.25364767E+002
  0.25500000E+000  0.31940713E+002  0.25627957E-001  0.20510888E-001  0.32825123E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30796107E+003  0.33083321E+001  0.28632381E+002  0.31940713E+002 -0.25324049E+002
  0.25750000E+000  0.31940221E+002  0.32366173E-001  0.62502801E-002  0.32964150E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30794021E+003  0.33284229E+001  0.28611798E+002  0.31940221E+002 -0.25283376E+002
  0.26000000E+000  0.31939726E+002  0.31593567E-001 -0.95058343E-002  0.32992641E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30793701E+003  0.33484773E+001  0.28591249E+002  0.31939726E+002 -0.25242771E+002
  0.26250000E+000  0.31939229E+002  0.23545201E-001 -0.23093528E-001  0.32980108E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30794017E+003  0.33684808E+001  0.28570748E+002  0.31939229E+002 -0.25202268E+002
  0.26500000E+000  0.31938741E+002  0.10072502E-001 -0.31456132E-001  0.33029434E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30793577E+003  0.33884325E+001  0.28550308E+002  0.31938741E+002 -0.25161876E+002
  0.26750000E+000  0.31938264E+002 -0.58593545E-002 -0.32685339E-001  0.33206376E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30791228E+003  0.34083282E+001  0.28529936E+002  0.31938264E+002 -0.25121608E+002
  0.27000000E+000  0.31937791E+002 -0.20704305E-001 -0.26336230E-001  0.33500228E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30786721E+003  0.34281626E+001  0.28509629E+002  0.31937791E+002 -0.25081466E+002
  0.27250000E+000  0.31937309E+002 -0.30967726E-001 -0.13645325E-001  0.33840729E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30780348E+003  0.34479515E+001  0.28489358E+002  0.31937309E+002 -0.25041406E+002
  0.27500000E+000  0.31936826E+002 -0.34052200E-001  0.25260489E-002  0.34145765E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30773133E+003  0.34677353E+001  0.28469090E+002  0.31936826E+002 -0.25001355E+002
  0.27750000E+000  0.31936343E+002 -0.29079452E-001  0.18299464E-001  0.34358186E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30767837E+003  0.34875526E+001  0.28448791E+002  0.31936343E+002 -0.24961238E+002
