Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  7.65000000E-001  2.09094840E+000 -4.18297220E-001  6.77905570E-001  7.96572990E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.04422040E+003  1.31190690E+000  7.79041460E-001  2.09094840E+000  5.32865440E-001
  7.72500000E-001  2.09530740E+000  6.28317660E-001  4.85736020E-001  7.94180440E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.04188410E+003  1.30880230E+000  7.86505060E-001  2.09530740E+000  5.22297290E-001
  7.80000000E-001  2.09255920E+000  5.50545490E-001 -5.71964570E-001  7.93878960E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03623200E+003  1.29412520E+000  7.98434020E-001  2.09255920E+000  4.95691200E-001
  7.87500000E-001  2.10488230E+000 -5.08716540E-001 -6.09428830E-001  7.93848860E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03069600E+003  1.29655860E+000  8.08323700E-001  2.10488230E+000  4.88234880E-001
  7.95000000E-001  2.09093480E+000 -6.53969980E-001  4.39693090E-001  7.88039810E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.02960940E+003  1.27954350E+000  8.11391330E-001  2.09093480E+000  4.68152180E-001
  8.02500000E-001  2.09947560E+000  3.66252660E-001  6.93168930E-001  7.83979700E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.02947440E+003  1.28205730E+000  8.17418370E-001  2.09947560E+000  4.64638890E-001
  8.10000000E-001  2.08632340E+000  7.23452560E-001 -2.87242090E-001  7.78390400E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.02620620E+003  1.26562190E+000  8.20701510E-001  2.08632340E+000  4.44920390E-001
  8.17500000E-001  2.09260530E+000 -1.99706490E-001 -7.46214890E-001  7.72476120E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03024960E+003  1.25954130E+000  8.33064010E-001  2.09260530E+000  4.26477290E-001
  8.25000000E-001  2.09173660E+000 -7.58275210E-001  1.13708230E-001  7.66753450E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03080140E+003  1.25140490E+000  8.40331690E-001  2.09173660E+000  4.11073200E-001
  8.32500000E-001  2.11898010E+000  2.46273050E-002  7.64095670E-001  7.64492440E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03216480E+003  1.26506390E+000  8.53916190E-001  2.11898010E+000  4.11147700E-001
  8.40000000E-001  2.11745160E+000  7.57843140E-001  5.57005750E-002  7.59887350E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03392240E+003  1.25242060E+000  8.65030930E-001  2.11745160E+000  3.87389690E-001
